Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
443-59-0061;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;67.45;10;33.725;708.225;02/03/2019;11:25;Carteira Digital;674.5;4.761.904.762;33.725;4.2
509-29-3912;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;38.72;9;17.424;365.904;3/20/2019;12:24;Carteira Digital;348.48;4.761.904.762;17.424;4.2
327-40-9673;B;Guarulhos;Membro;Masculino;Esportes e Viagem;72.6;6;21.78;457.38;1/13/2019;19:51;Dinheiro;435.6;4.761.904.762;21.78;6.9
840-19-2096;C;São Paulo;Membro;Masculino;Acessórios Eletrônicos;87.91;5;219.775;4.615.275;3/14/2019;18:10;Carteira Digital;439.55;4.761.904.762;219.775;4.4
828-46-6863;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;98.53;6;29.559;620.739;1/23/2019;11:22;Cartão de Crédito;591.18;4.761.904.762;29.559;4
641-96-3695;C;São Paulo;Membro;Feminino;Acessórios de Moda;43.46;6;13.038;273.798;02/07/2019;17:55;Carteira Digital;260.76;4.761.904.762;13.038;8.5
420-97-3340;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;71.68;3;10.752;225.792;3/28/2019;15:30;Cartão de Crédito;215.04;4.761.904.762;10.752;9.2
436-54-4512;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;91.61;1;45.805;961.905;3/20/2019;19:44;Dinheiro;91.61;4.761.904.762;45.805;9.8
670-79-6321;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;94.59;7;331.065;6.952.365;1/17/2019;15:27;Cartão de Crédito;662.13;4.761.904.762;331.065;4.9
852-62-7105;B;Guarulhos;Normal;Feminino;Acessórios de Moda;83.25;10;41.625;874.125;01/12/2019;11:25;Cartão de Crédito;832.5;4.761.904.762;41.625;4.4
598-06-7312;B;Guarulhos;Membro;Masculino;Acessórios de Moda;91.35;1;45.675;959.175;2/16/2019;15:42;Dinheiro;91.35;4.761.904.762;45.675;6.8
135-13-8269;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;78.88;2;7.888;165.648;1/26/2019;16:04;Dinheiro;157.76;4.761.904.762;7.888;9.1
816-57-2053;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;60.87;2;6.087;127.827;03/09/2019;12:37;Carteira Digital;121.74;4.761.904.762;6.087;8.7
628-90-8624;B;Guarulhos;Membro;Masculino;Saúde e Beleza;82.58;10;41.29;867.09;3/14/2019;14:41;Dinheiro;825.8;4.761.904.762;41.29;5
856-66-2701;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;53.3;3;7.995;167.895;1/25/2019;14:19;Carteira Digital;159.9;4.761.904.762;7.995;7.5
308-39-1707;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;12.09;1;0.6045;126.945;1/26/2019;18:19;Cartão de Crédito;12.09;4.761.904.762;0.6045;8.2
149-61-1929;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;64.19;10;32.095;673.995;1/19/2019;14:08;Cartão de Crédito;641.9;4.761.904.762;32.095;6.7
655-07-2265;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;78.31;3;117.465;2.466.765;03/05/2019;16:38;Carteira Digital;234.93;4.761.904.762;117.465;5.4
589-02-8023;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;83.77;2;8.377;175.917;1/15/2019;10:54;Cartão de Crédito;167.54;4.761.904.762;8.377;7
420-04-7590;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;99.7;3;14.955;314.055;3/18/2019;11:29;Carteira Digital;299.1;4.761.904.762;14.955;4.7
182-88-2763;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;79.91;3;119.865;2.517.165;3/20/2019;19:28;Cartão de Crédito;239.73;4.761.904.762;119.865;5
188-55-0967;B;Guarulhos;Membro;Masculino;Saúde e Beleza;66.47;10;33.235;697.935;1/15/2019;15:01;Cartão de Crédito;664.7;4.761.904.762;33.235;5
610-46-4100;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;28.95;7;101.325;2.127.825;03/03/2019;20:31;Cartão de Crédito;202.65;4.761.904.762;101.325;6
318-81-2368;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;46.2;1;2.31;48.51;3/19/2019;12:16;Dinheiro;46.2;4.761.904.762;2.31;6.3
364-33-8584;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;17.63;5;44.075;925.575;03/08/2019;15:27;Dinheiro;88.15;4.761.904.762;44.075;8.5
665-63-9737;B;Guarulhos;Normal;Masculino;Acessórios de Moda;52.42;3;7.863;165.123;2/27/2019;17:36;Carteira Digital;157.26;4.761.904.762;7.863;7.5
695-09-5146;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;98.79;3;148.185;3.111.885;2/23/2019;20:00;Carteira Digital;296.37;4.761.904.762;148.185;6.4
155-45-3814;C;São Paulo;Membro;Feminino;Acessórios Eletrônicos;88.55;8;35.42;743.82;3/19/2019;15:29;Carteira Digital;708.4;4.761.904.762;35.42;4.7
794-32-2436;B;Guarulhos;Membro;Masculino;Acessórios Eletrônicos;55.67;2;5.567;116.907;3/27/2019;15:08;Carteira Digital;111.34;4.761.904.762;5.567;6
131-15-8856;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;72.52;8;29.008;609.168;3/30/2019;19:26;Cartão de Crédito;580.16;4.761.904.762;29.008;4
273-84-2164;C;São Paulo;Membro;Masculino;Acessórios Eletrônicos;12.05;5;30.125;632.625;2/16/2019;15:53;Carteira Digital;60.25;4.761.904.762;30.125;5.5
706-36-6154;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;19.36;9;8.712;182.952;1/18/2019;18:43;Carteira Digital;174.24;4.761.904.762;8.712;8.7
778-89-7974;C;São Paulo;Normal;Masculino;Saúde e Beleza;70.21;6;21.063;442.323;3/30/2019;14:58;Dinheiro;421.26;4.761.904.762;21.063;7.4
574-31-8277;B;Guarulhos;Membro;Masculino;Acessórios de Moda;33.63;1;16.815;353.115;3/20/2019;19:55;Dinheiro;33.63;4.761.904.762;16.815;5.6
859-71-0933;C;São Paulo;Membro;Feminino;Esportes e Viagem;15.49;2;1.549;32.529;1/16/2019;15:10;Dinheiro;30.98;4.761.904.762;1.549;6.3
740-11-5257;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;24.74;10;12.37;259.77;2/24/2019;16:44;Dinheiro;247.4;4.761.904.762;12.37;7.1
369-82-2676;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;75.66;5;18.915;397.215;1/15/2019;18:22;Carteira Digital;378.3;4.761.904.762;18.915;7.8
563-47-4072;B;Guarulhos;Normal;Feminino;Saúde e Beleza;55.81;6;16.743;351.603;1/22/2019;11:52;Dinheiro;334.86;4.761.904.762;16.743;9.9
742-04-5161;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;72.78;10;36.39;764.19;02/03/2019;17:24;Dinheiro;727.8;4.761.904.762;36.39;7.3
149-15-7606;B;Guarulhos;Membro;Masculino;Esportes e Viagem;37.32;9;16.794;352.674;03/06/2019;15:31;Carteira Digital;335.88;4.761.904.762;16.794;5.1
133-77-3154;B;Guarulhos;Membro;Masculino;Acessórios de Moda;60.18;4;12.036;252.756;2/16/2019;18:04;Cartão de Crédito;240.72;4.761.904.762;12.036;9.4
169-52-4504;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;15.69;3;23.535;494.235;3/14/2019;14:13;Cartão de Crédito;47.07;4.761.904.762;23.535;5.8
250-81-7186;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;99.69;1;49.845;1.046.745;2/27/2019;10:23;Cartão de Crédito;99.69;4.761.904.762;49.845;8
562-12-5430;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;88.15;3;132.225;2.776.725;1/18/2019;10:11;Carteira Digital;264.45;4.761.904.762;132.225;7.9
816-72-8853;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;27.93;5;69.825;1.466.325;1/29/2019;15:48;Dinheiro;139.65;4.761.904.762;69.825;5.9
491-38-3499;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;55.45;1;27.725;582.225;2/26/2019;17:46;Cartão de Crédito;55.45;4.761.904.762;27.725;4.9
322-02-2271;B;Guarulhos;Normal;Feminino;Esportes e Viagem;42.97;3;64.455;1.353.555;02/03/2019;11:46;Dinheiro;128.91;4.761.904.762;64.455;9.3
842-29-4695;C;São Paulo;Membro;Masculino;Esportes e Viagem;17.14;7;5.999;125.979;1/16/2019;12:07;Cartão de Crédito;119.98;4.761.904.762;5.999;7.9
725-67-2480;B;Guarulhos;Membro;Feminino;Acessórios de Moda;58.75;6;17.625;370.125;3/24/2019;18:14;Cartão de Crédito;352.5;4.761.904.762;17.625;5.9
641-51-2661;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;87.1;10;43.55;914.55;02/12/2019;14:45;Cartão de Crédito;871;4.761.904.762;43.55;9.9
714-02-3114;C;São Paulo;Normal;Feminino;Esportes e Viagem;98.8;2;9.88;207.48;2/21/2019;11:39;Dinheiro;197.6;4.761.904.762;9.88;7.7
518-17-2983;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;48.63;4;9.726;204.246;02/04/2019;15:44;Carteira Digital;194.52;4.761.904.762;9.726;7.6
779-42-2410;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;57.74;3;8.661;181.881;2/20/2019;13:06;Carteira Digital;173.22;4.761.904.762;8.661;7.7
190-14-3147;B;Guarulhos;Normal;Feminino;Saúde e Beleza;17.97;4;3.594;75.474;2/23/2019;20:43;Carteira Digital;71.88;4.761.904.762;3.594;6.4
408-66-6712;C;São Paulo;Membro;Feminino;Saúde e Beleza;47.71;6;14.313;300.573;2/16/2019;14:19;Carteira Digital;286.26;4.761.904.762;14.313;4.4
679-22-6530;B;Guarulhos;Normal;Feminino;Esportes e Viagem;40.62;2;4.062;85.302;1/17/2019;10:01;Cartão de Crédito;81.24;4.761.904.762;4.062;4.1
588-47-8641;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;56.04;10;28.02;588.42;1/14/2019;19:30;Carteira Digital;560.4;4.761.904.762;28.02;4.4
642-61-4706;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;93.4;2;9.34;196.14;3/30/2019;16:34;Dinheiro;186.8;4.761.904.762;9.34;5.5
576-31-4774;B;Guarulhos;Normal;Feminino;Saúde e Beleza;73.41;3;110.115;2.312.415;03/02/2019;13:10;Carteira Digital;220.23;4.761.904.762;110.115;4
556-41-6224;C;São Paulo;Normal;Masculino;Saúde e Beleza;33.64;8;13.456;282.576;2/15/2019;17:10;Cartão de Crédito;269.12;4.761.904.762;13.456;9.3
811-03-8790;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;45.48;10;22.74;477.54;03/01/2019;10:22;Cartão de Crédito;454.8;4.761.904.762;22.74;4.8
242-11-3142;B;Guarulhos;Membro;Masculino;Acessórios de Moda;83.77;2;8.377;175.917;2/24/2019;19:57;Dinheiro;167.54;4.761.904.762;8.377;4.6
752-23-3760;B;Guarulhos;Membro;Feminino;Esportes e Viagem;64.08;7;22.428;470.988;2/19/2019;19:29;Cartão de Crédito;448.56;4.761.904.762;22.428;7.3
274-05-5470;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;73.47;4;14.694;308.574;2/23/2019;18:30;Dinheiro;293.88;4.761.904.762;14.694;6
648-94-3045;C;São Paulo;Normal;Masculino;Saúde e Beleza;58.95;10;29.475;618.975;02/07/2019;14:27;Carteira Digital;589.5;4.761.904.762;29.475;8.1
130-67-4723;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;48.5;6;14.55;305.55;01/11/2019;13:57;Carteira Digital;291;4.761.904.762;14.55;9.4
528-87-5606;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;39.48;1;1.974;41.454;02/12/2019;19:43;Dinheiro;39.48;4.761.904.762;1.974;6.5
320-85-2052;B;Guarulhos;Normal;Feminino;Esportes e Viagem;34.81;1;17.405;365.505;1/14/2019;10:11;Cartão de Crédito;34.81;4.761.904.762;17.405;7
370-96-0655;C;São Paulo;Normal;Feminino;Acessórios de Moda;49.32;6;14.796;310.716;01/09/2019;13:46;Carteira Digital;295.92;4.761.904.762;14.796;7.1
105-10-6182;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;21.48;2;2.148;45.108;2/27/2019;12:22;Carteira Digital;42.96;4.761.904.762;2.148;6.6
510-79-0415;B;Guarulhos;Membro;Feminino;Esportes e Viagem;23.08;6;6.924;145.404;1/24/2019;19:20;Carteira Digital;138.48;4.761.904.762;6.924;4.9
241-96-5076;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;49.1;2;4.91;103.11;01/08/2019;12:58;Cartão de Crédito;98.2;4.761.904.762;4.91;6.4
767-97-4650;B;Guarulhos;Membro;Feminino;Esportes e Viagem;64.83;2;6.483;136.143;01/08/2019;11:59;Cartão de Crédito;129.66;4.761.904.762;6.483;8
648-83-1321;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;63.56;10;31.78;667.38;1/16/2019;17:59;Dinheiro;635.6;4.761.904.762;31.78;4.3
173-57-2300;C;São Paulo;Membro;Masculino;Esportes e Viagem;72.88;2;7.288;153.048;3/13/2019;12:51;Dinheiro;145.76;4.761.904.762;7.288;6.1
305-03-2383;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;67.1;3;10.065;211.365;2/15/2019;10:36;Dinheiro;201.3;4.761.904.762;10.065;7.5
394-55-6384;C;São Paulo;Membro;Feminino;Esportes e Viagem;70.19;9;315.855;6.632.955;1/25/2019;13:38;Dinheiro;631.71;4.761.904.762;315.855;6.7
266-20-6657;C;São Paulo;Membro;Masculino;Alimentos e Bebidas;55.04;7;19.264;404.544;03/12/2019;19:39;Carteira Digital;385.28;4.761.904.762;19.264;5.2
689-05-1884;A;São Bernado do Campo;Membro;Masculino;Saúde e Beleza;48.63;10;24.315;510.615;03/04/2019;12:44;Dinheiro;486.3;4.761.904.762;24.315;8.8
196-01-2849;C;São Paulo;Membro;Feminino;Acessórios de Moda;73.38;7;25.683;539.343;02/10/2019;13:56;Dinheiro;513.66;4.761.904.762;25.683;9.5
372-62-5264;C;São Paulo;Normal;Feminino;Alimentos e Bebidas;52.6;9;23.67;497.07;1/16/2019;14:42;Dinheiro;473.4;4.761.904.762;23.67;7.6
800-09-8606;A;São Bernado do Campo;Membro;Feminino;Casa e Estilo de Vida;87.37;5;218.425;4.586.925;1/29/2019;19:45;Dinheiro;436.85;4.761.904.762;218.425;6.6
182-52-7000;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;27.04;4;5.408;113.568;01/01/2019;20:26;Carteira Digital;108.16;4.761.904.762;5.408;6.9
826-58-8051;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;62.19;4;12.438;261.198;01/06/2019;19:46;Carteira Digital;248.76;4.761.904.762;12.438;4.3
868-06-0466;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;69.58;9;31.311;657.531;2/19/2019;19:38;Cartão de Crédito;626.22;4.761.904.762;31.311;7.8
751-41-9720;C;São Paulo;Normal;Masculino;Casa e Estilo de Vida;97.5;10;48.75;1023.75;01/12/2019;16:18;Carteira Digital;975;4.761.904.762;48.75;8
626-43-7888;C;São Paulo;Normal;Feminino;Acessórios de Moda;60.41;8;24.164;507.444;02/07/2019;12:23;Carteira Digital;483.28;4.761.904.762;24.164;9.6
176-64-7711;B;Guarulhos;Normal;Masculino;Alimentos e Bebidas;32.32;3;4.848;101.808;3/27/2019;19:11;Cartão de Crédito;96.96;4.761.904.762;4.848;4.3
191-29-0321;B;Guarulhos;Membro;Feminino;Acessórios de Moda;19.77;10;9.885;207.585;2/27/2019;18:57;Cartão de Crédito;197.7;4.761.904.762;9.885;5
729-06-2010;B;Guarulhos;Membro;Masculino;Saúde e Beleza;80.47;9;362.115;7.604.415;01/06/2019;11:18;Dinheiro;724.23;4.761.904.762;362.115;9.2
640-48-5028;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;88.39;9;397.755;8.352.855;03/02/2019;12:40;Dinheiro;795.51;4.761.904.762;397.755;6.3
186-79-9562;B;Guarulhos;Normal;Masculino;Saúde e Beleza;71.77;7;251.195;5.275.095;3/29/2019;14:06;Dinheiro;502.39;4.761.904.762;251.195;8.9
834-45-5519;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;43;4;8.6;180.6;1/31/2019;20:48;Carteira Digital;172;4.761.904.762;8.6;7.6
162-65-8559;C;São Paulo;Membro;Masculino;Alimentos e Bebidas;68.98;1;3.449;72.429;1/21/2019;20:13;Dinheiro;68.98;4.761.904.762;3.449;4.8
760-27-5490;C;São Paulo;Normal;Masculino;Acessórios de Moda;15.62;8;6.248;131.208;1/20/2019;20:37;Carteira Digital;124.96;4.761.904.762;6.248;9.1
445-30-9252;A;São Bernado do Campo;Normal;Masculino;Esportes e Viagem;25.7;3;3.855;80.955;1/17/2019;17:59;Carteira Digital;77.1;4.761.904.762;3.855;6.1
786-94-2700;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;80.62;6;24.186;507.906;2/28/2019;20:18;Dinheiro;483.72;4.761.904.762;24.186;9.1
728-88-7867;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;75.53;4;15.106;317.226;3/19/2019;15:52;Carteira Digital;302.12;4.761.904.762;15.106;8.3
183-21-3799;C;São Paulo;Normal;Feminino;Acessórios Eletrônicos;77.63;9;349.335;7.336.035;2/19/2019;15:14;Carteira Digital;698.67;4.761.904.762;349.335;7.2
268-20-3585;C;São Paulo;Normal;Feminino;Saúde e Beleza;13.85;9;62.325;1.308.825;02/04/2019;12:50;Carteira Digital;124.65;4.761.904.762;62.325;6
735-32-9839;C;São Paulo;Membro;Masculino;Acessórios de Moda;98.7;8;39.48;829.08;1/31/2019;10:36;Carteira Digital;789.6;4.761.904.762;39.48;8.5
258-92-7466;A;São Bernado do Campo;Normal;Feminino;Saúde e Beleza;35.68;5;8.92;187.32;02/06/2019;18:33;Cartão de Crédito;178.4;4.761.904.762;8.92;6.6
857-16-3520;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;71.46;7;25.011;525.231;3/28/2019;16:06;Carteira Digital;500.22;4.761.904.762;25.011;4.5
482-17-1179;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;11.94;3;1.791;37.611;1/19/2019;12:47;Cartão de Crédito;35.82;4.761.904.762;1.791;8.1
788-21-5741;A;São Bernado do Campo;Normal;Masculino;Acessórios de Moda;45.38;3;6.807;142.947;2/17/2019;13:34;Cartão de Crédito;136.14;4.761.904.762;6.807;7.2
821-14-9046;B;Guarulhos;Membro;Feminino;Acessórios de Moda;17.48;6;5.244;110.124;1/18/2019;15:04;Cartão de Crédito;104.88;4.761.904.762;5.244;6.1
418-05-0656;B;Guarulhos;Normal;Feminino;Acessórios de Moda;25.56;7;8.946;187.866;02/02/2019;20:42;Dinheiro;178.92;4.761.904.762;8.946;7.1
678-79-0726;C;São Paulo;Membro;Feminino;Esportes e Viagem;90.63;9;407.835;8.564.535;1/18/2019;15:28;Dinheiro;815.67;4.761.904.762;407.835;5.1
776-68-1096;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;44.12;3;6.618;138.978;3/18/2019;13:45;Cartão de Crédito;132.36;4.761.904.762;6.618;7.9
592-46-1692;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;36.77;7;128.695;2.702.595;01/11/2019;20:10;Dinheiro;257.39;4.761.904.762;128.695;7.4
434-35-9162;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;23.34;4;4.668;98.028;02/04/2019;18:53;Carteira Digital;93.36;4.761.904.762;4.668;7.4
149-14-0304;C;São Paulo;Membro;Feminino;Saúde e Beleza;28.5;8;11.4;239.4;02/06/2019;14:24;Dinheiro;228;4.761.904.762;11.4;6.6
442-44-6497;C;São Paulo;Membro;Masculino;Casa e Estilo de Vida;55.57;3;83.355;1.750.455;01/08/2019;11:42;Cartão de Crédito;166.71;4.761.904.762;83.355;5.9
174-64-0215;B;Guarulhos;Normal;Masculino;Esportes e Viagem;69.74;10;34.87;732.27;03/05/2019;17:49;Cartão de Crédito;697.4;4.761.904.762;34.87;8.9
210-74-9613;C;São Paulo;Normal;Masculino;Acessórios de Moda;97.26;4;19.452;408.492;3/16/2019;15:33;Carteira Digital;389.04;4.761.904.762;19.452;6.8
299-29-0180;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;52.18;7;18.263;383.523;03/09/2019;10:54;Dinheiro;365.26;4.761.904.762;18.263;9.3
247-11-2470;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;22.32;4;4.464;93.744;03/01/2019;16:23;Cartão de Crédito;89.28;4.761.904.762;4.464;4.4
635-28-5728;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;56;3;8.4;176.4;2/28/2019;19:33;Carteira Digital;168;4.761.904.762;8.4;4.8
756-49-0168;A;São Bernado do Campo;Membro;Masculino;Acessórios de Moda;19.7;1;0.985;20.685;02/08/2019;11:39;Carteira Digital;19.7;4.761.904.762;0.985;9.5
438-23-1242;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;75.88;7;26.558;557.718;1/24/2019;10:38;Carteira Digital;531.16;4.761.904.762;26.558;8.9
238-45-6950;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;53.72;1;2.686;56.406;03/01/2019;20:03;Carteira Digital;53.72;4.761.904.762;2.686;6.4
607-65-2441;C;São Paulo;Membro;Masculino;Saúde e Beleza;81.95;10;40.975;860.475;03/10/2019;12:39;Cartão de Crédito;819.5;4.761.904.762;40.975;6
386-27-7606;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;81.2;7;28.42;596.82;3/23/2019;15:59;Cartão de Crédito;568.4;4.761.904.762;28.42;8.1
137-63-5492;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;58.76;10;29.38;616.98;1/29/2019;14:26;Carteira Digital;587.6;4.761.904.762;29.38;9
197-77-7132;B;Guarulhos;Membro;Masculino;Acessórios Eletrônicos;91.56;8;36.624;769.104;01/12/2019;18:22;Carteira Digital;732.48;4.761.904.762;36.624;6
805-86-0265;A;São Bernado do Campo;Normal;Masculino;Casa e Estilo de Vida;93.96;9;42.282;887.922;3/20/2019;11:32;Dinheiro;845.64;4.761.904.762;42.282;9.8
733-29-1227;C;São Paulo;Normal;Masculino;Casa e Estilo de Vida;55.61;7;194.635;4.087.335;3/23/2019;12:41;Dinheiro;389.27;4.761.904.762;194.635;8.5
451-73-2711;C;São Paulo;Normal;Masculino;Alimentos e Bebidas;84.83;1;42.415;890.715;1/14/2019;15:20;Carteira Digital;84.83;4.761.904.762;42.415;8.8
373-14-0504;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;71.63;2;7.163;150.423;02/12/2019;14:33;Carteira Digital;143.26;4.761.904.762;7.163;8.8
546-80-2899;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;37.69;2;3.769;79.149;2/20/2019;15:29;Carteira Digital;75.38;4.761.904.762;3.769;9.5
345-68-9016;C;São Paulo;Membro;Feminino;Esportes e Viagem;31.67;8;12.668;266.028;01/02/2019;16:19;Cartão de Crédito;253.36;4.761.904.762;12.668;5.6
390-17-5806;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;38.42;1;1.921;40.341;02/02/2019;16:33;Dinheiro;38.42;4.761.904.762;1.921;8.6
457-13-1708;B;Guarulhos;Membro;Masculino;Acessórios de Moda;65.23;10;32.615;684.915;01/08/2019;19:07;Cartão de Crédito;652.3;4.761.904.762;32.615;5.2
664-14-2882;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;10.53;5;26.325;552.825;1/30/2019;14:43;Cartão de Crédito;52.65;4.761.904.762;26.325;5.8
487-79-6868;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;12.29;9;55.305;1.161.405;3/26/2019;19:28;Cartão de Crédito;110.61;4.761.904.762;55.305;8
314-23-4520;C;São Paulo;Membro;Masculino;Saúde e Beleza;81.23;7;284.305;5.970.405;1/15/2019;20:44;Dinheiro;568.61;4.761.904.762;284.305;9
210-30-7976;B;Guarulhos;Membro;Feminino;Acessórios de Moda;22.32;4;4.464;93.744;3/14/2019;11:16;Carteira Digital;89.28;4.761.904.762;4.464;4.1
585-86-8361;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;27.28;5;6.82;143.22;02/03/2019;10:31;Cartão de Crédito;136.4;4.761.904.762;6.82;8.6
807-14-7833;A;São Bernado do Campo;Membro;Feminino;Acessórios Eletrônicos;17.42;10;8.71;182.91;2/22/2019;12:30;Carteira Digital;174.2;4.761.904.762;8.71;7
775-72-1988;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;73.28;5;18.32;384.72;1/24/2019;15:05;Carteira Digital;366.4;4.761.904.762;18.32;8.4
288-38-3758;C;São Paulo;Membro;Feminino;Acessórios de Moda;84.87;3;127.305;2.673.405;1/25/2019;18:30;Carteira Digital;254.61;4.761.904.762;127.305;7.4
652-43-6591;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;97.29;8;38.916;817.236;03/09/2019;13:18;Cartão de Crédito;778.32;4.761.904.762;38.916;6.2
785-96-0615;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;35.74;8;14.296;300.216;2/17/2019;15:28;Carteira Digital;285.92;4.761.904.762;14.296;4.9
406-46-7107;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;96.52;6;28.956;608.076;01/11/2019;11:52;Dinheiro;579.12;4.761.904.762;28.956;4.5
250-17-5703;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;18.85;10;9.425;197.925;2/27/2019;18:24;Carteira Digital;188.5;4.761.904.762;9.425;5.6
156-95-3964;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;55.39;4;11.078;232.638;3/25/2019;15:19;Carteira Digital;221.56;4.761.904.762;11.078;8
842-40-8179;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;77.2;10;38.6;810.6;02/11/2019;10:38;Cartão de Crédito;772;4.761.904.762;38.6;5.6
525-09-8450;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;72.13;10;36.065;757.365;1/31/2019;15:12;Cartão de Crédito;721.3;4.761.904.762;36.065;4.2
410-67-1709;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;63.88;8;25.552;536.592;1/20/2019;17:48;Carteira Digital;511.04;4.761.904.762;25.552;9.9
587-73-4862;A;São Bernado do Campo;Membro;Feminino;Saúde e Beleza;10.69;5;26.725;561.225;3/26/2019;11:07;Carteira Digital;53.45;4.761.904.762;26.725;7.6
787-87-2010;A;São Bernado do Campo;Membro;Masculino;Saúde e Beleza;55.5;4;11.1;233.1;1/20/2019;15:48;Cartão de Crédito;222;4.761.904.762;11.1;6.6
593-14-4239;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;95.46;8;38.184;801.864;03/05/2019;19:40;Carteira Digital;763.68;4.761.904.762;38.184;4.7
801-88-0346;C;São Paulo;Normal;Feminino;Acessórios de Moda;76.06;3;11.409;239.589;01/05/2019;20:30;Cartão de Crédito;228.18;4.761.904.762;11.409;9.8
388-76-2555;B;Guarulhos;Normal;Masculino;Esportes e Viagem;13.69;6;4.107;86.247;2/13/2019;13:59;Dinheiro;82.14;4.761.904.762;4.107;6.3
